name,free_bikes,empty_slots,slots,altitude,ebikes,has_ebikes,normal_bikes,payment,payment-terminal,renting,returning,uid,last_updated,address,timestamp,latitude,longitude,id
Simcoe St / Dundas St W - SMART,0,20,20,0.0,0,True,0,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7668,1670237842,Simcoe St / Dundas St W,2022-12-05T10:59:11.632000Z,43.6558557,-79.3894093,2e76b4a4dddb23bf2da7839d10137048
Sunnybrook Health Centre - S Wing,3,8,11,0.0,0,True,3,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7665,1670237941,Test,2022-12-05T10:59:11.471000Z,43.720998,-79.377456,ea3315c38d0d6b79d5e38457850a1cfc
Yonge St / Woburn Ave - SMART,4,8,12,0.0,0,True,4,"['key', 'transitcard', 'phone']",False,1,1,7670,1670237903,3180 Yonge Street,2022-12-05T10:59:11.311000Z,43.72814640000001,-79.4032194,9e3c071c1a1b47ea05a20fa713416614
Simcoe St / Michael Sweet Ave,13,6,19,0.0,0,True,13,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7039,1670237929,Simcoe St / Michael Sweet Ave,2022-12-05T10:59:11.391000Z,43.652327224103,-79.3882538196087,238f97722fa9fb7a59373178433ee0bb
Queen St W / Dovercourt Rd,6,4,11,0.0,0,True,6,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7197,1670237712,Queen St W / Dovercourt Rd,2022-12-05T10:59:11.494000Z,43.6438602,-79.4227573,bac1dcd28fcdff0438987edfef742154
Yonge St / Montgomery Ave - SMART,3,9,12,0.0,0,True,3,"['key', 'transitcard', 'phone']",False,1,1,7671,1670237893,25 Montgomery Ave,2022-12-05T10:59:11.312000Z,43.7093201,-79.3996301,71961f09b446af63132eb0aa2b1fff78
Kings Mill Park,7,20,27,0.0,0,True,7,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7658,1670237694,2639 Bloor St W,2022-12-05T10:59:11.550000Z,43.64920406876699,-79.49336334201408,b5473ba8329a31e18dfbc5067cf61369
University Ave / Richmond St W,12,6,19,0.0,0,True,12,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7646,1670237941,225 University Avenue,2022-12-05T10:59:11.677000Z,43.6503935,-79.3860211,ac69c04aecded671ae0de9f0ab51873b
135 Queens Wharf  - SMART,14,1,16,0.0,0,True,14,"['key', 'transitcard', 'phone']",False,1,1,7639,1670237756,135 Queens Warf,2022-12-05T10:59:11.220000Z,43.6399714,-79.39940399999999,2a56ebfe680276d40a591ef322457f70
406 Oakwood Ave,3,16,19,0.0,0,True,3,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7519,1670237762,"406 Oakwood Ave, York, ON M6E 2W3",2022-12-05T10:59:11.204000Z,43.68827060022711,-79.43937767081853,fc6389e5eba6c99ed3c0185b65c9cb5c
Granby St / Church St - SMART,1,22,24,0.0,0,True,1,"['key', 'transitcard', 'phone']",False,1,1,7292,1670237863,Granby St / Church St -SMART,2022-12-05T10:59:11.563000Z,43.6614605,-79.37894570000002,3681db49ef2d337bfb035ab1ac33e2c2
Lumsden Ave / Eastdale Ave,2,18,20,0.0,0,True,2,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7605,1670237909,Lumsden Ave / Eastdale Ave,2022-12-05T10:59:11.626000Z,43.69413548199171,-79.30058718775287,d10b85cd917407519f2491252a022a01
Yonge St / Lawrence Ave,6,16,23,0.0,0,True,6,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7625,1670237942,24 Lawrence Ave East,2022-12-05T10:59:11.399000Z,43.7254665,-79.40115449999999,2cf04264d349d318f68193444d9c5ad0
Yonge St / Orchard View Blvd,2,32,35,0.0,0,True,2,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7381,1670237715,Roehampton Ave / Yonge St,2022-12-05T10:59:11.341000Z,43.7083577,-79.39886200000001,b63112d639d75af6c2e5481df147cf77
Bay St / Queens Quay W (Ferry Terminal),20,0,23,0.0,0,True,20,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7016,1670237775,Bay St / Queens Quay W (Ferry Terminal),2022-12-05T10:59:11.667000Z,43.640978,-79.376785,c845b03b2ffaa03ebba13b5c61da3af2
Hanna Ave / Liberty St,10,4,17,0.0,0,True,10,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7135,1670237926,Hanna Ave / Liberty St,2022-12-05T10:59:11.393000Z,43.63840090000001,-79.4197107,8e1aceb253c43b2648c7a7bc41ae1023
Lower Don River Trail and Taylor Creek Trail,7,11,19,0.0,0,True,7,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7096,1670237885,425 Don Mills Rd,2022-12-05T10:59:11.551000Z,43.7027268,-79.33368089999999,7398115d8ae10074445ef787822317dd
St Columba Pl / St Clair Ave E,4,14,19,0.0,0,True,4,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7604,1670237720,St Columba Pl / St Clair Ave E,2022-12-05T10:59:11.626000Z,43.70567,-79.310554,3941abb3cf0f4b0fed316e0a2ed7452f
Strachan Ave / Princes' Blvd,19,0,19,0.0,0,True,19,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7172,1670237755,Strachan Ave / Princes' Blvd,2022-12-05T10:59:11.305000Z,43.635,-79.4088888888889,9eb5acc897b27515ad12ee8fade63062
King St E / River St,12,2,15,0.0,0,True,12,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7104,1670237745,King St E / River St,2022-12-05T10:59:11.465000Z,43.656784782853144,-79.35627385059036,8b5819a5a6fb1ea79521a607ebb0a5ab
Yonge St / Golfdale Rd,3,12,15,0.0,0,True,3,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7597,1670237775,Yonge St / Golfdale Rd,2022-12-05T10:59:11.350000Z,43.732016,-79.403637,bc0aa12455a97e86cf1be415300027db
909 Yonge St,0,14,14,0.0,0,True,0,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7648,1670237744,909 Yonge St,2022-12-05T10:59:11.679000Z,43.67515255542865,-79.38849615969643,3c82caf01f887871b4e27b9e9616cf77
640 Bloor Street E,2,17,19,0.0,0,True,2,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7117,1670237754,640 Bloor Street East,2022-12-05T10:59:11.610000Z,43.67468857448634,-79.36701962396272,685abb6b7df0fc0b474505ef5e2663fe
York University (Glendon Campus) - SMART,3,13,16,0.0,1,True,2,"['key', 'transitcard', 'phone']",False,1,1,7676,1670237685,"1 Chedington Pl, North York, ON M4N 3R4",2022-12-05T10:59:11.306000Z,43.727365488246306,-79.3814254607724,2fe7046cdd8cc701a2240f52b9e8555f
1303 Yonge St - SMART,0,14,15,0.0,0,True,0,"['key', 'transitcard', 'phone']",False,1,1,7677,1670237849,1303 YONGE Street,2022-12-05T10:59:11.307000Z,43.6846177,-79.39245919999999,37b4b6822fe05d33d64c2a174a23a4ee
Tommy Thompson Park (Leslie Street Spit),4,10,15,0.0,0,True,4,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7354,1670237842,Tommy Thompson Park (Leslie Street Spit),2022-12-05T10:59:11.437000Z,43.645835578756525,-79.32088910859937,cd303791b065b6079a88c90017a46a7e
York University Station (South) - SMART,5,11,16,0.0,0,True,5,"['key', 'transitcard', 'phone']",False,1,1,7678,1670237699,York University Station - SMART,2022-12-05T10:59:11.289000Z,43.77345,-79.5002,db63343ae1e174637ed6eba3912c4440
Woodbine Subway Station,4,10,15,0.0,0,True,4,"['key', 'transitcard', 'phone']",False,1,1,7429,1670237794,Woodbine Subway Station - SMART,2022-12-05T10:59:11.664000Z,43.686442,-79.313404,ef56a1cd06ce475b3420570afbced3fa
Spadina Ave / Sussex Ave - SMART,10,25,35,0.0,0,True,10,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7667,1670237942,698 Spadina Avenue,2022-12-05T10:59:11.472000Z,43.66402799999999,-79.40297869999999,e5f767772c705d8231b6b198de4aa458
25 Booth Ave,19,1,24,0.0,1,True,18,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7681,1670237773,25 BOOTH AVE,2022-12-05T10:59:11.514000Z,43.6544839,-79.34105699999999,59c65f9b8ad030535168838f871d5895
Simcoe St / Adelaide St W,13,7,20,0.0,3,True,10,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7382,1670237775,Simcoe St / Adelaide St W,2022-12-05T10:59:11.519000Z,43.6481303,-79.38632,931b8dfb437e0cdf993c83447acc6ded
Simcoe St / Queen St W,29,10,39,,0,True,29,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7022,1670237863,Simcoe St / Queen St W,2022-12-05T10:59:11.540000Z,43.65049,-79.3873,fc7fa6476f3fce587eeb9e2200faa005
Bathurst St / Front St W,16,5,23,0.0,0,True,16,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7682,1670237806,Bathurst St / Front St W,2022-12-05T10:59:11.514000Z,43.64134790000001,-79.4013882,a93e2f7df07b08d45c3ae0a1502c184c
Bay St / Harbour St (East),20,3,23,0.0,0,True,20,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7684,1670237884,Bay St / Harbour St (East),2022-12-05T10:59:11.397000Z,43.64215,-79.377,ca19ceffb308e52cc30e908f7dd57475
Ward Ave / Wallace Ave,0,15,15,0.0,0,True,0,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7237,1670237865,Ward Ave / Wallace Ave,2022-12-05T10:59:11.702000Z,43.663337,-79.446444,a713a6e61235a766b8bc607cb5f0a121
E Liberty St / Western Battery Rd,14,4,19,0.0,0,True,14,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7322,1670237875,E Liberty St / Western Battery Rd,2022-12-05T10:59:11.457000Z,43.6392777,-79.4115736,b64e9d0701f0c67b654468e6bfdba32a
King / Brant,17,4,22,0.0,0,True,17,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7685,1670237816,522 King Street West,2022-12-05T10:59:11.512000Z,43.645102,-79.39744979999999,5e955f1219b3ebaf906b808073da5e1e
Bloor / Gladstone - SMART,1,11,12,0.0,0,True,1,"['key', 'transitcard', 'phone']",False,1,1,7687,1670237769,"1101 Bloor Street West, Toronto",2022-12-05T10:59:11.510000Z,43.6602021,-79.4342726,3a6af188aaae40c51d6ec8d22cd104d2
High Park Blvd / Parkside Dr,14,1,15,0.0,0,True,14,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7688,1670237805,200 Parkside Drive,2022-12-05T10:59:11.519000Z,43.644887,-79.45641169999999,479d21ebdac47eb8e30a209268e0bebe
20 Eaton,5,12,26,0.0,0,True,5,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7689,1670237809,26 Lipton Avenue,2022-12-05T10:59:11.518000Z,43.680012,-79.34403250000001,9be84ceedbc228a38abe565a95d0d0ab
York St / Lakeshore St W - South,14,0,14,0.0,0,True,14,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7398,1670237877,York St / Lakeshore St W - South,2022-12-05T10:59:11.323000Z,43.641952,-79.380723,354bb1fec6b6bcc47b0f2632de2f270e
Fort York Blvd / Garrison Rd,13,2,15,0.0,0,True,13,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7211,1670237835,Fort York Blvd / Garrison Rd,2022-12-05T10:59:11.446000Z,43.637381,-79.406112,3ffc414d28a17036998674a120f66c6f
Housey St / Dan Leckie Way,23,4,27,0.0,0,True,23,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7533,1670237777,Housey St / Dan Leckie Way,2022-12-05T10:59:11.539000Z,43.63811,-79.397877,32444ff0455dc908ae997a28379ebe7d
1525 Dundas St,15,0,15,0.0,0,True,15,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7675,1670237867,1529 Dundas Street West,2022-12-05T10:59:11.309000Z,43.64957,-79.432446,bf59891d338ebdd311b6d839cdde77b8
Bay St / Harbour St (West),11,3,15,0.0,0,True,11,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7683,1670237924,Bay St / Harbour St,2022-12-05T10:59:11.513000Z,43.64191,-79.378325,287f3a476bcb940d9c8090a8a3e530f2
85 Lee Ave,10,16,26,0.0,0,True,10,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7692,1670237706,85 Lee Ave,2022-12-05T10:59:11.359000Z,43.6700692,-79.2971326,32b49dd6da901eac98ec2028f4447d71
Mutual St / Shuter St (Arena Gardens),8,10,19,0.0,1,True,7,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7693,1670237862,78 Mutual Street - SMART Vault,2022-12-05T10:59:11.360000Z,43.6559476,-79.37558829999999,a5836251279be7a7699855d904f4ddf0
Victoria Park Ave / Dawes Rd,7,12,19,0.0,0,True,7,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7694,1670237846,Victoria Park Ave / Dawes Rd - SMART Vault,2022-12-05T10:59:11.355000Z,43.707212,-79.2952873,a8138bc155ddd1a7667ee95f2eb37b55
Queen St E / Joseph Duggan Rd,11,7,19,0.0,0,True,11,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7695,1670237882,Queen St E and Joseph Duggan Rd - SMART Vault,2022-12-05T10:59:11.356000Z,43.6677628,-79.30811709999999,010507feed5b8d87c40cd95933ed5654
Heyworth Cres / Kingston Rd,10,9,19,0.0,0,True,10,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7696,1670237803,Heyworth Cres / Kingston Rd - SMART Vault,2022-12-05T10:59:11.356000Z,43.6750806,-79.3068697,941a4749a64f58b21da983a2c679ee40
St Clair Ave W / Caledonia Rd,8,5,13,0.0,0,True,8,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7698,1670237836,St Clair Ave W / Caledonia Rd - SMART Vault,2022-12-05T10:59:11.364000Z,43.6754247,-79.4547813,d9103bade315662e56fbbc902b342ee6
St Clair Ave W / Cloverdale Rd,12,3,15,0.0,0,True,12,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7697,1670237909,St Clair Ave W / Cloverdale Rd - SMART Vault,2022-12-05T10:59:11.357000Z,43.67392479999999,-79.4615434,f9e775397a54b2d49b9d2885d08f385b
Roncesvalles Ave / Fermanagh Ave,19,0,19,0.0,0,True,19,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7701,1670237936,Roncesvalles Ave / Fermanagh Ave - SMART Vault,2022-12-05T10:59:11.237000Z,43.6467433,-79.446895,f059926da6b8da51ff22a5ac9b31e978
Wellington St W / Stafford St,8,12,23,0.0,0,True,8,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7216,1670237721,Wellington St W / Stafford St,2022-12-05T10:59:11.446000Z,43.6409957,-79.40966630000001,e7c767f3a1e8dcb9a41229a68b69eaad
111 Broadview Ave,8,10,18,0.0,0,True,8,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7702,1670237920,111 Broadview Ave,2022-12-05T10:59:11.234000Z,43.6593483,-79.34993659999999,a7060ce11ef209bd9f6905ab5bd50a34
Christie St / Dupont St,1,18,19,0.0,0,True,1,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7691,1670237699,Christie St / Dupont St,2022-12-05T10:59:11.359000Z,43.67168,-79.421192,947c5660ee75d790b7db219013ea64e7
Richmond St E / Jarvis St Green P,5,11,16,0.0,0,True,5,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7050,1670237835,Richmond St E / Jarvis St Green P,2022-12-05T10:59:11.618000Z,43.652634,-79.374222,b59204ea6e3eaa8ade44469b0cd3703e
Bathurst St / Dundas St W,9,17,27,0.0,0,True,9,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7037,1670237905,Bathurst St / Dundas St W,2022-12-05T10:59:11.389000Z,43.6519501,-79.4060978,893f13f8835cc86bd1bc0e16de10e92d
Oak St / Sackville St,17,2,19,10.0,0,True,17,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7703,1670237775,274 Oak St,2022-12-05T10:59:11.235000Z,43.6613642,-79.3641171,b01afd080bfe7a9ae061756b868ef9f0
24 Mountjoy Ave,3,16,19,0.0,1,True,2,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7704,1670237906,24 Mountjoy Ave - SMART Vault,2022-12-05T10:59:11.232000Z,43.6808774,-79.3304491,4c1ee1ccabcd1c9eaca449e5b3bbbb6f
Colgate Ave / Carlaw Ave,11,8,19,0.0,0,True,11,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7705,1670237877,88 Colgate Ave - SMART Vault,2022-12-05T10:59:11.233000Z,43.6623658,-79.3413344,d2505c265a6e749d5d2be70c140f029d
Felstead Ave/Gillard Ave (Monarch Park),17,9,27,0.0,0,True,17,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7706,1670237726,Felstead Ave / Gillard Ave (Monarch Park) - SMART Vault,2022-12-05T10:59:11.230000Z,43.6791345,-79.3263159,a2f8dc99e24a4f75d8d8f3f98efbc535
Lower Jarvis / The Esplanade,13,2,15,0.0,0,True,13,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7686,1670237943,The Esplanade & Lower Jarvis St,2022-12-05T10:59:11.396000Z,43.6478206,-79.3704721,290fef611ea995910eb2d8e6dee93350
Coronation Park (Martin Goodman Trail),19,0,19,0.0,0,True,19,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7707,1670237732,7972 Remembrance Drive,2022-12-05T10:59:11.231000Z,43.635495,-79.40352209999999,31d87930da4eacc3748b5fee65f96259
101 Cedarvale,0,20,20,0.0,0,True,0,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7708,1670237772,101 cedarvale Ave,2022-12-05T10:59:11.238000Z,43.6868681,-79.3110942,edbbbbc2b0bd5c8322b6395633ce610c
St Clair Ave W / Oakwood Ave,4,11,15,0.0,0,True,4,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7699,1670237836,St Clair Ave W / Oakwood Ave - SMART Vault,2022-12-05T10:59:11.365000Z,43.678177,-79.435364,61b868926458c2406053b0bf2f81dcd6
Beltline Trail / Yonge St,8,15,23,0.0,0,True,8,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7709,1670237757,5 Merton Street,2022-12-05T10:59:11.239000Z,43.6962302,-79.39504339999999,804d113fb2dbc6b44947189e9e8bff7d
Shaw St / Essex St - SMART,5,10,15,0.0,0,True,5,"['key', 'transitcard', 'phone']",False,1,1,7627,1670237765,Shaw St / Essex St - SMART,2022-12-05T10:59:11.400000Z,43.667076,-79.425116,7a271c4cbc993e06ac677f78d5b6ba4b
High Park Outdoor Pool,3,24,27,0.0,0,True,3,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7460,1670237931,High Park Outdoor Pool,2022-12-05T10:59:11.742000Z,43.649217,-79.465319,aabe4d22a65f405432956d974bd827c4
St Clair Ave W / Robina Ave,9,6,15,0.0,0,True,9,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7700,1670237787,St Clair Ave W / Robina Ave - SMART Vault,2022-12-05T10:59:11.236000Z,43.68005,-79.43469,d24c01668df7f8e972f3e5980bf1fc6e
Joseph J Piccininni Community Centre,11,8,19,0.0,0,True,11,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7527,1670237906,Joseph J Piccininni Community Centre,2022-12-05T10:59:11.381000Z,43.675648,-79.4527619,a76d410d56c1dadfbc8960683df209e2
11 Spadina Rd,1,2,18,0.0,1,True,0,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7710,1670237748,11 SPADINA RD,2022-12-05T10:59:11.424000Z,43.6677246,-79.4041365,910e92b9e361308bb305c6780fce822f
Wellesley Station Green P,5,20,26,0.0,0,True,5,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7001,1670237927,Yonge / Wellesley,2022-12-05T10:59:11.280000Z,43.66496415990742,-79.38355031526893,c89b262c82b9b2107a954987d36ad4a3
Vanauley St / Queen St W - SMART,10,1,12,0.0,0,True,10,"['key', 'transitcard', 'phone']",False,1,1,7256,1670237769,Vanauley St / Queen St W,2022-12-05T10:59:11.367000Z,43.648437,-79.39838,56275b952451bea6cdc0a9e666ea363f
519 Church St,10,1,12,0.0,0,True,10,"['key', 'transitcard', 'phone']",False,1,1,7241,1670237942,519 Church St,2022-12-05T10:59:11.525000Z,43.6663308,-79.3809503,25d5ca4af10a8f835af2e0e8152ab816
Sherbourne St / Wellesley St E,10,21,31,0.0,1,True,9,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7042,1670237892,Sherbourne St / Wellesley St E,2022-12-05T10:59:11.332000Z,43.6673,-79.374,2904c293698dc248004b5f43e1a28f80
Queen St W / Bay St (City Hall),20,2,23,0.0,0,True,20,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7202,1670237840,Queen St W / York St (City Hall),2022-12-05T10:59:11.583000Z,43.6517925,-79.38269509999999,2e6dd23e4dee03087c5e80f76cda5519
Queen St W / Roncesvalles Ave,5,13,19,0.0,0,True,5,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7228,1670237699,Queen St W / Roncesvalles Ave,2022-12-05T10:59:11.339000Z,43.6372958,-79.4423237,90753b36d53f9713816264fff0eb5cba
Havelock St / Dewson St,4,11,15,0.0,0,True,4,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7711,1670237683,71 Havelock Street,2022-12-05T10:59:11.423000Z,43.6554793,-79.4302462,19997314e5dc85c591c39255f1081992
St Clair W Subway - Heath Entrance,3,19,22,0.0,0,True,3,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7650,1670237920,2 Heath Street West,2022-12-05T10:59:11.546000Z,43.686352,-79.415894,e28bec2cacb249601ba4e3da8ce10aa3
Queen St W / Shaw St,16,4,20,0.0,0,True,16,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7712,1670237901,999 Queen Street West,2022-12-05T10:59:11.426000Z,43.6442457,-79.41610440000001,e15764d43dae2febba437044f0b41c0d
York University Station (North),5,10,15,0.0,0,True,5,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7679,1670237909,York University Station,2022-12-05T10:59:11.290000Z,43.7741,-79.5005,02d90c8ede19da66083e0d0e14d17258
Spadina Rd / St.Clair Ave West,0,15,15,0.0,0,True,0,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7640,1670237911,333 St.Clair Ave West,2022-12-05T10:59:11.675000Z,43.683979,-79.410657,70f4c2f125f887140a39865c643b83e1
Spadina Ave / Adelaide St W,14,1,15,0.0,0,True,14,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7260,1670237928,Spadina Ave / Adelaide St W,2022-12-05T10:59:11.256000Z,43.6472019,-79.3953394,a73d255f1af70c61f91b4bbf216054ec
Cherry St / Mill St,6,8,15,0.0,0,True,6,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7099,1670237801,Cherry St / Mill St,2022-12-05T10:59:11.560000Z,43.6513927,-79.35794659999999,d6bc7298aa11006015119e2e237ce83d
Jarvis St / Maitland Pl,1,16,17,0.0,0,True,1,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7453,1670237835,Jarvis St / Maitland Pl,2022-12-05T10:59:11.347000Z,43.6647688,-79.3772602,a385b32a5f6b3de23ce3def7f59ecbc1
Temperance St / Bay St,6,11,23,0.0,0,True,6,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7713,1670237732,55 Temperance St,2022-12-05T10:59:11.425000Z,43.6506,-79.381285,d21421de2283d1ef48895cf1810b0200
Cherry Beach Sports Field (55 Unwin Ave),9,6,15,0.0,0,True,9,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7345,1670237851,Cherry Beach Sports Field (55 Unwin Ave),2022-12-05T10:59:11.244000Z,43.6408346,-79.3429074,fca601c1041c34a9c42af38d71e7403a
Emerson Ave / Bloor St W,3,20,23,0.0,0,True,3,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7521,1670237753,Emerson Ave / Bloor St W,2022-12-05T10:59:11.379000Z,43.6586525,-79.440502,ee6e547535d8d7b486840b864ffe6772
Randolph Ave / Perth Ave,19,0,19,0.0,0,True,19,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7728,1670237865,152 Perth Avenue,2022-12-05T10:59:11.395000Z,43.6585504,-79.4497659,89a0071a8f7f69a70263dd5c0d9d64f5
Wolseley St / Augusta Ave,20,7,28,0.0,0,True,20,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7719,1670237823,15 Denison Ave,2022-12-05T10:59:11.421000Z,43.6484201,-79.40051919999999,0ec6c1acd2e8975a5a2d5ddfe6028115
St. Andrew's Playground Park,9,1,11,0.0,0,True,9,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7718,1670237800,8 Maud Street,2022-12-05T10:59:11.422000Z,43.6461512,-79.3998214,16f7b53a362872c74979e83ca684420e
Lumsden Ave / Cedarvale Ave,7,4,11,0.0,0,True,7,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7715,1670237854,324 Cedarvale Avenue,2022-12-05T10:59:11.426000Z,43.693187,-79.314283,a3246dc710b72e282aabc15520392d98
Niagara St / Portland St,6,4,11,0.0,0,True,6,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7717,1670237728,18 Portland Street,2022-12-05T10:59:11.427000Z,43.6425791,-79.40011729999999,e8fa9e1f75a6a3e6795f420149665538
Church St / The Esplanade,15,1,19,0.0,0,True,15,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7716,1670237899,75 The Esplanade,2022-12-05T10:59:11.428000Z,43.6469251,-79.3733192,4c9eb7bf1d6f6464b60956afb4cb7bc6
King St W / Portland St,14,1,16,0.0,0,True,14,"['key', 'transitcard', 'phone']",False,1,1,7720,1670237849,620 King Street West,2022-12-05T10:59:11.515000Z,43.644395,-79.40065430000001,32cbcb81d2d04a16ed2d1d2ed35220d4
Widmer St / King St W,7,1,11,0.0,1,True,6,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7721,1670237710,360 King Street West,2022-12-05T10:59:11.516000Z,43.6463574,-79.391206,eec8016afd7a2c9574726724fc5bbab9
Wellesley St E / Parliament St,3,11,15,0.0,0,True,3,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7724,1670237706,280 Wellesley Street East,2022-12-05T10:59:11.517000Z,43.6682342,-79.3702641,f01e7413a6af4607ca80257160d89ae6
Yonge St / Macpherson Ave,2,13,15,0.0,0,True,2,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7725,1670237814,1126 Yonge Street,2022-12-05T10:59:11.517000Z,43.6791876,-79.39071899999999,90fadd5570633a9503c556d49fcd59b8
Davenport Rd / Bedford Rd,2,12,15,0.0,1,True,1,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7130,1670237755,Davenport Rd / Bedford Rd,2022-12-05T10:59:11.699000Z,43.674446,-79.398331,2e3ac17daffcf4eac85216832f31a3b5
Princes Gate / Nunavut Dr,12,7,19,0.0,0,True,12,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7680,1670237722,PRINCES GATE / NUNAVUT DR,2022-12-05T10:59:11.398000Z,43.6334636,-79.4143057,b1dfad457a006cea077da6f26798cf12
Exhibition GO Station,5,9,14,0.0,0,True,5,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7243,1670237913,Exhibition GO Station,2022-12-05T10:59:11.524000Z,43.6352007,-79.4187711,778b6d674fa920334fdf2f007088aa3f
265 Armadale Ave,26,2,31,0.0,8,True,18,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7729,1670237883,265 Armadale Ave,2022-12-05T10:59:11.240000Z,43.6501644,-79.48296909999999,df51480ffd94a7b3412a6d3cc7706585
